Company,TypeName,Inches,Ram,OpSys,Weight,Price,ScreenBreadth,ScreenLength,Screen Panel Type,Additional Screen Features,CPU Brand,CPU Series,CPU Clock Speed,Memory Size,Additional Memory,Memory Type,GPU Brand,GPU Series
Asus,Notebook,15.6,4,Windows 10,2.2,19660,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Lenovo,Notebook,15.6,4,No OS,2.1,21205,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
Lenovo,Notebook,15.6,8,No OS,2.2,37775,1920,1080,Standard,Full HD,Intel,Core,2.7,1024,0,HDD,Nvidia,GeForce
Asus,Notebook,14,4,Windows 10,2.0,40972,1920,1080,Standard,Full HD,Intel,Core,2.4,256,0,SSD,Intel,HD
Lenovo,Notebook,15.6,4,Windows 7,2.3,43956,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,Hybrid,Intel,HD
Lenovo,Gaming,15.6,16,Windows 10,3.3,69530,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,512,0,SSD,Nvidia,GeForce
MSI,Gaming,15.6,16,Windows 10,1.9,114731,1920,1080,Standard,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
HP,Notebook,15.6,4,Windows 10,2.1,34632,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
Lenovo,2 in 1 Convertible,14,8,Windows 10,1.4,87219,2560,1440,IPS Panel,Standard,Intel,Core,2.3,256,0,SSD,Intel,HD
Lenovo,Ultrabook,15.6,6,Windows 10,1.5,44275,1920,1080,Standard,Full HD,Intel,Core,2.7,256,0,SSD,Nvidia,GeForce
Dell,Notebook,15.6,8,Linux,2.0,47686,1920,1080,Standard,Full HD,Intel,Core,2.7,256,0,SSD,Nvidia,GeForce
Acer,Notebook,15.6,4,Windows 10,2.1,17742,1366,768,Standard,Standard,Intel,Celeron,2,500,0,HDD,Intel,HD
HP,Notebook,15.6,6,Windows 10,2.2,42570,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,1024,0,HDD,Nvidia,GeForce
Asus,Gaming,15.6,8,Windows 10,2.6,48431,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,256,1024,SSD,Nvidia,GeForce
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.1,62817,1920,1080,Touchscreen,Full HD,Intel,Core,2.7,512,0,SSD,Intel,HD
Acer,Notebook,15.6,4,Windows 10,2.2,36816,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Nvidia,GeForce
Dell,Ultrabook,13.3,8,Linux,1.2,58554,3200,1800,Touchscreen,Quad HD+,Intel,Core,2.4,256,0,SSD,Intel,HD
Acer,Gaming,17.3,16,Windows 10,4.2,138474,1920,1080,IPS Panel,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Lenovo,Gaming,15.6,8,Windows 10,2.4,43636,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,1024,0,HDD,Nvidia,GeForce
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1.2,35111,2400,1600,IPS Panel,Standard,Samsung,Cortex,2.0,32,0,Flash,ARM,Mali
HP,Notebook,15.6,4,Windows 10,1.9,25840,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Intel,HD
Apple,Ultrabook,12,8,Mac OS X,0.9,61964,2304,1440,IPS Panel,Retina Display,Intel,Core,1.1,256,0,Flash,Intel,HD
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,63882,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
HP,Notebook,15.6,12,Windows 10,2.2,70702,1920,1080,IPS Panel,Full HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
Lenovo,Notebook,15.6,4,No OS,1.9,19607,1366,768,Standard,Standard,Intel,Core,2,1024,0,HDD,AMD,Radeon
Asus,Gaming,17.3,16,Windows 10,4.3,114552,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,512,1024,SSD,Nvidia,GeForce
Acer,Notebook,15.6,4,Linux,2.1,14492,1366,768,Standard,Standard,Intel,Celeron,2,1024,0,HDD,Intel,HD
MSI,Gaming,17.3,16,Windows 10,2.4,109165,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Dell,Notebook,15.6,4,Windows 10,2.3,26586,1366,768,Standard,Standard,Intel,Core,2.0,128,0,SSD,AMD,Radeon
Lenovo,Notebook,15.6,8,No OS,2.2,33513,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Nvidia,GeForce
Dell,Ultrabook,13.3,16,Windows 10,1.2,142790,3200,1800,Touchscreen,Quad HD+,Intel,Core,2.7,512,0,SSD,Intel,HD
Asus,Gaming,15.6,8,Windows 10,2.2,62284,1920,1080,Standard,Full HD,Intel,Core,2.6,1024,0,HDD,Nvidia,GeForce
Dell,Notebook,15.6,8,Windows 10,2.4,47365,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,AMD,Radeon
HP,Notebook,15.6,8,Windows 10,1.9,30849,1366,768,Standard,Standard,Intel,Core,2.5,256,0,SSD,Intel,HD
Lenovo,Notebook,15.6,4,Windows 10,2.2,15930,1366,768,Standard,Standard,AMD,E-Series,2.2,500,0,HDD,AMD,Radeon
Acer,Notebook,17.3,8,Windows 10,3.3,33513,1600,900,Standard,Standard,Intel,Core,2.0,1024,0,HDD,Nvidia,GeForce
Asus,Gaming,15.6,16,Windows 10,2.2,130482,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Apple,Ultrabook,12,8,Mac OS X,0.9,68145,2304,1440,IPS Panel,Retina Display,Intel,Core,1.2,512,0,Flash,Intel,HD
Asus,Notebook,15.6,16,Windows 10,2.2,93186,1920,1080,Standard,Full HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
MSI,Gaming,17.3,16,Windows 10,2.4,103842,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,256,1024,SSD,Nvidia,GeForce
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.2,53226,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Asus,Gaming,17.3,16,Windows 10,2.9,103842,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Acer,Netbook,11.6,2,Chrome OS,1.3,9270,1366,768,Standard,Standard,Intel,Celeron,1.5,32,0,SSD,Intel,HD
Acer,Notebook,17.3,4,Windows 10,3.3,31861,1600,900,Standard,Standard,Intel,Core,2,1024,0,HDD,Nvidia,GeForce
Lenovo,Notebook,17.3,8,No OS,2.8,28717,1600,900,Standard,Standard,Intel,Core,2.5,1024,0,HDD,Intel,HD
Lenovo,Gaming,15.6,8,Windows 10,2.6,67772,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Acer,2 in 1 Convertible,14,8,Windows 10,1.2,61218,1920,1080,IPS Panel,Full HD,Intel,Core,1.3,256,0,SSD,Intel,HD
Lenovo,Notebook,15.6,8,Windows 10,2.3,81465,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,256,0,SSD,Intel,HD
MSI,Gaming,15.6,8,Windows 10,2.2,78647,1920,1080,Standard,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
HP,Notebook,15.6,6,Windows 10,2.1,28185,1920,1080,Standard,Full HD,AMD,A12-Series,2.7,1024,0,HDD,AMD,Radeon
Dell,Ultrabook,12.5,8,Windows 7,1.3,91288,1920,1080,Touchscreen,Full HD,Intel,Core,2.4,256,0,SSD,Intel,HD
Dell,2 in 1 Convertible,15,4,Windows 10,2.1,27119,1920,1080,Touchscreen,Full HD,Intel,Core,2.4,500,0,HDD,Intel,HD
Asus,Notebook,15.6,4,Windows 10,2.6,16463,1366,768,Standard,Standard,Intel,Pentium,1.6,1024,0,HDD,Intel,HD
Dell,Ultrabook,13.3,8,Windows 10,1.3,78694,3200,1800,Touchscreen,Quad HD+,Intel,Core,2.7,256,0,SSD,Intel,HD
Dell,Notebook,15.6,4,Linux,2.2,27804,1366,768,Standard,Standard,Intel,Core,2.5,1024,0,HDD,Intel,HD
Lenovo,Gaming,15.6,16,Windows 10,2.6,54825,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
MSI,Gaming,15.6,8,Windows 10,2.2,61218,1920,1080,Standard,Full HD,Intel,Core,2.8,128,1024,SSD,Nvidia,GeForce
Lenovo,Netbook,12.5,16,Windows 10,1.3,87912,1920,1080,IPS Panel,Full HD,Intel,Core,2.50,512,0,SSD,Intel,HD
Razer,Gaming,14,16,Windows 10,2.0,186426,1920,1080,Standard,Full HD,Intel,Core,2.8,1024,0,SSD,Nvidia,GeForce
Dell,Notebook,15.6,8,Windows 10,2.3,24988,1366,768,Touchscreen,Standard,Intel,Core,2.4,1024,0,HDD,Intel,HD
MSI,Gaming,17.3,16,Windows 10,2.7,85141,1920,1080,Standard,Full HD,Intel,Core,2.8,256,1024,SSD,Nvidia,GeForce
Apple,Ultrabook,11.6,4,Mac OS X,1.1,51095,1366,768,Standard,Standard,Intel,Core,1.6,256,0,Flash,Intel,HD
HP,Notebook,15.6,4,Windows 10,2.1,25467,1920,1080,Standard,Full HD,Intel,Core,2,1024,0,HDD,Intel,HD
HP,Ultrabook,14,8,Windows 7,1.5,117119,2560,1440,Standard,Standard,Intel,Core,2.5,256,0,SSD,Intel,HD
Dell,Notebook,15.6,4,Windows 7,2.2,39267,1366,768,Standard,Standard,Intel,Core,2.3,500,0,HDD,Intel,HD
MSI,Gaming,15.6,8,Windows 10,2.3,62284,1920,1080,Standard,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Lenovo,Notebook,13.3,16,Windows 10,1.4,79866,1920,1080,IPS Panel,Full HD,Intel,Core,2.7,512,0,SSD,Intel,HD
Lenovo,Notebook,15.6,6,Windows 10,2.2,31838,1920,1080,Standard,Full HD,AMD,A12-Series,3.6,256,0,SSD,AMD,Radeon
Asus,Ultrabook,13.3,8,Windows 10,1.4,68198,1920,1080,Standard,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Acer,Notebook,15.6,4,Linux,2.4,19276,1366,768,Standard,Standard,Intel,Core,2.0,500,0,HDD,Intel,HD
Dell,2 in 1 Convertible,17.3,16,Windows 10,2.8,95850,1920,1080,Touchscreen,Full HD,Intel,Core,2.7,512,0,SSD,Nvidia,GeForce
HP,Notebook,14,4,Windows 7,1.5,58607,1920,1080,Standard,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
Dell,Notebook,14,4,Windows 10,1.6,46620,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Intel,HD
Asus,Gaming,15.6,16,Windows 10,2.3,123876,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,256,1024,SSD,Nvidia,GeForce
Lenovo,Notebook,15.6,8,No OS,2.3,30529,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,256,0,SSD,Intel,HD
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.2,96596,3200,1800,Touchscreen,Quad HD+,Intel,Core,1.2,256,0,SSD,Intel,HD
Dell,Notebook,15.6,4,Linux,2.2,17262,1366,768,Standard,Standard,Intel,Pentium,1.6,500,0,HDD,Intel,HD
HP,Notebook,15.6,4,Windows 10,1.9,21258,1366,768,Standard,Standard,AMD,A6-Series,2.5,500,0,HDD,AMD,Radeon
Lenovo,Notebook,15.6,6,Windows 10,2.4,30316,1920,1080,Standard,Full HD,Intel,Core,2.3,128,0,SSD,Nvidia,GeForce
Lenovo,Notebook,14,8,Windows 10,1.9,57116,1920,1080,IPS Panel,Full HD,Intel,Core,2.3,256,0,SSD,Intel,HD
Dell,Notebook,15.6,4,Windows 10,2.2,23655,1366,768,Standard,Standard,Intel,Pentium,1.6,500,0,HDD,Intel,HD
Asus,Notebook,15.6,4,Windows 10,2.0,18061,1366,768,Standard,Standard,Intel,Celeron,1.1,1024,0,HDD,Intel,HD
Asus,Gaming,17.3,16,Windows 10,4.0,101232,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Dell,Notebook,15.6,4,Windows 10,2.3,26107,1366,768,Standard,Standard,Intel,Core,2,500,0,HDD,Intel,HD
Lenovo,Notebook,15.6,8,Windows 7,2.3,47685,1920,1080,Standard,Full HD,Intel,Core,2.5,1024,0,Hybrid,AMD,Radeon
MSI,Gaming,15.6,8,Windows 10,2.4,65481,1920,1080,Standard,Full HD,Intel,Core,2.6,128,1024,SSD,Nvidia,GeForce
Lenovo,2 in 1 Convertible,14,4,Windows 10,1.8,44382,1920,1080,Touchscreen,Full HD,Intel,Core,2.3,128,0,SSD,Intel,HD
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841,1920,1080,IPS Panel,Full HD,Intel,Core,0.9,512,0,SSD,Intel,HD
Dell,Notebook,15.6,6,Windows 10,2.3,24455,1366,768,Standard,Standard,Intel,Core,2.4,1024,0,HDD,Intel,HD
Acer,Notebook,15.6,4,Linux,2.4,15397,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Dell,Notebook,15.6,2,Windows 10,2.2,20193,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Lenovo,Notebook,15.6,8,Windows 10,2.6,47898,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,1024,0,HDD,Nvidia,GeForce
HP,Notebook,15.6,6,Windows 10,2.0,29303,1920,1080,Standard,Full HD,AMD,A9-Series,2.9,1024,0,Hybrid,AMD,Radeon
Dell,Notebook,15.6,8,Linux,2.3,42943,1366,768,Standard,Standard,Intel,Core,2.7,1024,0,HDD,AMD,Radeon
HP,Netbook,11.6,2,Windows 10,1.2,11135,1366,768,Standard,Standard,Intel,Celeron,1.6,32,0,Flash,Intel,HD
Asus,Notebook,15.6,4,Windows 10,2.2,38378,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Nvidia,GeForce
Lenovo,2 in 1 Convertible,14,4,Windows 10,1.8,33992,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,128,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79866,3200,1800,IPS Panel,Quad HD+,Intel,Core,2.5,512,0,SSD,Intel,HD
Lenovo,Notebook,14,2,Windows 10,1.5,12201,1366,768,Standard,Standard,Intel,Celeron,1.6,64,0,Flash,Intel,HD
HP,Notebook,15.6,6,Windows 10,2.2,40705,1366,768,Standard,Standard,Intel,Core,2.5,1024,0,HDD,AMD,Radeon
Asus,Notebook,15.6,4,Windows 10,2.2,19660,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841,1920,1080,IPS Panel,Full HD,Intel,Core,0.9,512,0,SSD,Intel,HD
Dell,Notebook,15.6,6,Windows 10,2.3,24455,1366,768,Standard,Standard,Intel,Core,2.4,1024,0,HDD,Intel,HD
Acer,Notebook,15.6,4,Linux,2.4,15397,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Dell,Notebook,15.6,2,Windows 10,2.2,20193,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Lenovo,Notebook,15.6,8,Windows 10,2.6,47898,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,1024,0,HDD,Nvidia,GeForce
HP,Notebook,15.6,6,Windows 10,2.0,29303,1920,1080,Standard,Full HD,AMD,A9-Series,2.9,1024,0,Hybrid,AMD,Radeon
Dell,Notebook,15.6,8,Linux,2.3,42943,1366,768,Standard,Standard,Intel,Core,2.7,1024,0,HDD,AMD,Radeon
HP,Netbook,11.6,2,Windows 10,1.2,11135,1366,768,Standard,Standard,Intel,Celeron,1.6,32,0,Flash,Intel,HD
Asus,Notebook,15.6,4,Windows 10,2.2,38378,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Nvidia,GeForce
Lenovo,2 in 1 Convertible,14,4,Windows 10,1.8,33992,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,128,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79866,3200,1800,IPS Panel,Quad HD+,Intel,Core,2.5,512,0,SSD,Intel,HD
Lenovo,Notebook,14,2,Windows 10,1.5,12201,1366,768,Standard,Standard,Intel,Celeron,1.6,64,0,Flash,Intel,HD
HP,Notebook,15.6,6,Windows 10,2.2,40705,1366,768,Standard,Standard,Intel,Core,2.5,1024,0,HDD,AMD,Radeon
Asus,Notebook,15.6,4,Windows 10,2.2,19660,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Asus,Ultrabook,13.3,8,Windows 10,1.2,38841,1920,1080,IPS Panel,Full HD,Intel,Core,0.9,512,0,SSD,Intel,HD
Dell,Notebook,15.6,6,Windows 10,2.3,24455,1366,768,Standard,Standard,Intel,Core,2.4,1024,0,HDD,Intel,HD
Acer,Notebook,15.6,4,Linux,2.4,15397,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Dell,Notebook,15.6,2,Windows 10,2.2,20193,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
Lenovo,Notebook,15.6,8,Windows 10,2.6,47898,1920,1080,IPS Panel,Full HD,Intel,Core,2.6,1024,0,HDD,Nvidia,GeForce
HP,Notebook,15.6,6,Windows 10,2.0,29303,1920,1080,Standard,Full HD,AMD,A9-Series,2.9,1024,0,Hybrid,AMD,Radeon
Dell,Notebook,15.6,8,Linux,2.3,42943,1366,768,Standard,Standard,Intel,Core,2.7,1024,0,HDD,AMD,Radeon
HP,Netbook,11.6,2,Windows 10,1.2,11135,1366,768,Standard,Standard,Intel,Celeron,1.6,32,0,Flash,Intel,HD
Asus,Notebook,15.6,4,Windows 10,2.2,38378,1366,768,Standard,Standard,Intel,Core,2.5,500,0,HDD,Nvidia,GeForce
Lenovo,2 in 1 Convertible,14,4,Windows 10,1.8,33992,1920,1080,IPS Panel,Full HD,Intel,Core,2.5,128,0,SSD,Intel,HD
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,79866,3200,1800,IPS Panel,Quad HD+,Intel,Core,2.5,512,0,SSD,Intel,HD
Lenovo,Notebook,14,2,Windows 10,1.5,12201,1366,768,Standard,Standard,Intel,Celeron,1.6,64,0,Flash,Intel,HD
HP,Notebook,15.6,6,Windows 10,2.2,40705,1366,768,Standard,Standard,Intel,Core,2.5,1024,0,HDD,AMD,Radeon
Asus,Notebook,15.6,4,Windows 10,2.2,19660,1366,768,Standard,Standard,Intel,Celeron,1.6,500,0,HDD,Intel,HD
